OBJECTID,SYSTEM,MONTHDAY_INSTALLED,YEAR_INSTALLED,LIFECYCLESTATUS,OWNER,SUBTYPE,HYDRAULICID,FACILITYID,VEGETATION,Shape__Area,Shape__Length
5088,GSWI,11_29,2016,ACT,PRIVMAND,3,,b66e543c-3da3-4241-952b-3a6159d3bd66,,294.3515625,130.457281213175
5089,GSWI,1_30,2019,ACT,PRIVMAND,3,,1baa567c-868b-499e-b0d2-814a24779e95,,576.5390625,122.754929778327
5090,GSWI,4_11,2017,ACT,PWD,3,,6b074c94-f213-4320-bfa9-362ede682d45,,130.8046875,144.059129785071
5091,GSWI,8_31,2017,ACT,PRIVPWDMAINT,3,,5468bd49-f96f-46fb-be41-53a456c59a57,,569.87890625,128.651410628664
5092,GSWI,8_4,2017,ACT,PRIVMAND,3,,25655967-5cc2-4e62-8c28-cea99df4373c,,442.08203125,93.3374393560828
5093,GSWI,8_4,2017,ACT,PRIVMAND,3,,16d79cd2-619e-416d-8c9b-7dc3309bb587,,193.74609375,50.9026012116522
5094,GSWI,1_13,2020,ACT,PWD,3,,fcb0a842-6483-4df8-a9be-995e4a79ac6c,,342.3671875,97.8354448149268
5095,GSWI,1_13,2020,ACT,PWD,3,,77c048cf-be2b-4add-8a75-a4568b943edb,,564.09375,93.1719852387287
5096,GSWI,1_13,2020,ACT,PWD,3,,6e002b21-94ca-4d33-9e72-7e5d8a819b03,,195.66796875,60.8338387078273
5097,GSWI,1_13,2020,ACT,PWD,3,,0cfe6f19-d36f-474b-9acb-42fb0df58608,,501.17578125,108.979910004779
5098,GSWI,1_13,2020,ACT,PWD,3,,97501eb5-ffbe-477d-9189-8e15ea1daf7f,,119.69921875,50.0144527726921
5099,GSWI,1_13,2020,ACT,PWD,3,,d8d65410-8f0f-4d2e-8f88-c76454d78b0c,,219.3515625,85.0768799165841
5100,GSWI,3_28,2017,ACT,PRIVMAND,3,,06838fe7-7960-4028-96f8-ac5591fdac5c,,284.96875,83.1931404819638
5101,GSWI,1_26,2017,ACT,PRIVMAND,3,,ad4bb6ec-8f7f-4b39-b9ba-f89e00a14536,,603.96875,137.892701670729
5102,GSWI,2_23,2017,ACT,PRIVMAND,3,,38ce48ba-58c9-487b-b3a9-782023e919f8,,554.57421875,160.681753320995
5103,GSWI,9_30,2013,ACT,PWD,3,,2346788d-1709-4931-96e7-08ba215c7b2b,,66.98046875,30.421112229628
5104,GSWI,7_6,2016,ACT,PWD,3,,cc6ec093-d292-4c40-b2ab-658112fb8097,,175.515625,56.7521879061384
5105,GSWI,,,PRP,PRIVMAND,3,,d3101dc2-27fb-4808-9085-bedf7742cb13,,45.796875,38.6248523199175
5106,GSWI,1_15,2013,ACT,PWD,3,,161da0b2-04ab-499b-85da-f105a4fe2e31,,344.99609375,99.5777438682001
5107,GSWI,6_23,2017,ACT,PWD,3,,59c7b75b-9d66-4358-8ee8-bd0bb9c07a4e,,240.72265625,92.1038318303018
5108,GSWI,10_8,2015,ACT,PWD,3,,1b2c3a70-74f2-4a6e-ae09-764b77a9e487,,80.20703125,42.2361718483407
5109,GSWI,8_1,2019,ACT,PWD,3,,64eaaae3-0fa9-49e0-a745-3c046d17aeaa,,314.38671875,74.7152937935248
5110,GSWI,8_1,2019,ACT,PWD,3,,ccd61397-72ee-466a-9069-3d3185484315,,183.41796875,97.7362765782659
5111,GSWI,8_1,2019,ACT,PWD,3,,b5093cd1-d436-4d9d-8a64-d55f27cc9924,,213.734375,72.0857806818418
5112,GSWI,6_11,2020,ACT,PWD,3,,14bb69f0-f9f8-41ba-a80d-5efe41e2d82f,,119.7265625,104.438946700914
5113,GSWI,6_11,2020,ACT,PWD,3,,835f131c-faea-4ef3-b856-075e6a2015a8,,432.8984375,143.443822251463
5114,GSWI,6_11,2020,ACT,PWD,3,,eff23f2e-293d-435b-a0f0-92f397ab0604,,345.875,115.042985116762
5115,GSWI,6_11,2020,ACT,PWD,3,,fc3095a3-fe05-403d-9384-b05b008f321f,,121.69921875,41.7808131432434
5116,GSWI,6_11,2020,ACT,PWD,3,,30cddd63-4c1d-4cea-8e69-075976d60809,,189.9765625,64.499723203427
5117,GSWI,6_11,2020,ACT,PWD,3,,d56248f2-d693-41e9-8d4a-d27a205cad11,,251.1015625,59.926158053885
5118,GSWI,6_11,2020,ACT,PWD,3,,bb8b3a78-b7d3-4351-8d8a-818c5db2d42d,,564.2578125,122.167378209373
5119,GSWI,10_26,2017,ACT,PWD,3,,b6b76e6c-070a-46eb-aadd-497694d1789b,,9.08984375,30.6298854325878
5120,GSWI,10_26,2017,ACT,PWD,3,,b3e860ba-544e-4ba4-9233-a071dcb56b43,,10.14453125,30.8353353038697
5121,GSWI,9_7,2017,ACT,PRIVMAND,3,,4f5d2b68-c9e5-42c1-b0bd-0d3e1bcb6650,,450.31640625,90.252785447085
5122,GSWI,2_9,2018,ACT,PWD,3,,51bd7d2b-7761-4235-8811-6a72538aba17,,269.44921875,143.968723996143
5123,GSWI,2_9,2018,ACT,PWD,3,,99c5308d-a05f-4eab-99ce-f8aeb2ac9fd4,,354.578125,179.055864745289
5124,GSWI,2_9,2018,ACT,PWD,3,,9f38a674-dc2f-4123-abe3-9f1a51d9b645,,366.5703125,355.738352318018
5125,GSWI,2_9,2018,ACT,PWD,3,,03de3709-43e7-4f52-9b25-2c0340e1b267,,231.96484375,127.286183837129
5126,GSWI,9_1,2016,ACT,PWD,3,,9991979f-7cfe-4fc2-8269-a082ede19adf,,501.55078125,128.665972378319
5127,GSWI,9_1,2016,ACT,PWD,3,,dc5db589-b246-4922-b310-efe162fb6802,,103.453125,42.3065618352016
5128,GSWI,1_10,2019,ACT,PWD,3,,2ccc3ae0-af86-44df-87f8-b30f2d1eca88,,298.76171875,82.6215212779262
5129,GSWI,9_1,2016,ACT,PWD,3,,2b74c3f7-5df6-464d-ad3a-c3ddbff2c88e,,342.56640625,84.7246243572215
5130,GSWI,9_1,2016,ACT,PWD,3,,06b340c6-4f15-4bea-b8cd-0e6938f8f8d1,,266.6796875,67.3195999678619
5131,GSWI,5_24,2016,ACT,PRIVMAND,3,,47ff2080-fccb-4d6a-b048-3e3b633a4fc2,,1617.6015625,926.999802046172
5132,GSWI,6_4,2019,ACT,PWD,3,,0db6209b-1af9-40b9-b835-9898ae2bb105,,149.046875,89.778458962898
5133,GSWI,7_30,2019,ACT,PWD,3,,3aa41a5a-cbee-4d20-a638-3e9980cf6512,,117.0078125,47.2764773880007
5134,GSWI,11_19,2019,ACT,PWD,3,,a4fd02e5-4ecc-4fb9-ba50-97aca76e3f40,,274.55859375,78.4785349532783
5135,GSWI,6_4,2019,ACT,PWD,3,,78bb2b18-a4b5-4e13-bdf4-6fa61a89e368,,95.33203125,43.0233797437813
5136,GSWI,6_4,2019,ACT,PWD,3,,a0348b69-c8af-4fce-991a-36dc0120b935,,141.12890625,52.0154835831585
5137,GSWI,6_4,2019,ACT,PWD,3,,ad4c4303-a925-4743-8b45-b5815e2ce268,,100.58984375,118.168009429798
5138,GSWI,5_21,2019,ACT,PWD,3,,055b17af-f4f8-4e48-8d65-d9a8d88a88b2,,100.4921875,44.2725600162806
5139,GSWI,5_21,2019,ACT,PWD,3,,67ab88be-12a4-4340-a450-1cf28332259b,,175.4140625,71.4082158446204
5140,GSWI,12_11,2019,ACT,PRIVMAND,3,,21ae2dde-260a-4f24-b895-63f50c532d72,,74.6640625,40.4471637761304
5141,GSWI,12_11,2019,ACT,PRIVMAND,3,,93107da3-03fb-47fa-a235-4db3062ea28b,,113.87890625,50.4857586771876
5142,GSWI,12_11,2019,ACT,PRIVMAND,3,,9b3e8ae9-a8fe-4b45-9642-0e7520f786b3,,151.34375,56.3499951194151
5143,GSWI,9_30,2016,ACT,PRIVMAND,3,,c9d03b9c-de30-4409-befb-516bed9183f7,,58.34375,47.7326035775611
5144,GSWI,9_30,2016,ACT,PRIVMAND,3,,aa2b46c6-f983-4c2f-b321-044139e8a8e0,,51.1171875,32.8027440770382
5145,GSWI,6_28,2019,ACT,PWD,3,,5d9449e4-6315-433e-8e69-128ca0380eb3,,116.15234375,47.513559316814
5146,GSWI,6_28,2019,ACT,PWD,3,,ab5b05bf-66d4-4020-acc2-6db529aaeeed,,210.90234375,88.8574491314054
5147,GSWI,,,PRP,PWD,3,,0171dc45-2727-41d2-8cc4-098174d6693a,,68.75,54.9987926405024
5148,GSWI,,,PRP,PWD,3,,9fb28a77-65f9-4ba9-84ff-1a79cd561e00,,103.09765625,59.4450177713625
5149,GSWI,,,PRP,PWD,3,,af706881-ce09-4cba-a03d-ee5e51d8407a,,210.9453125,107.11193781474
5150,GSWI,,,PRP,PWD,3,,fc38316c-833c-487b-949d-fd587d4c83f9,,266.609375,125.952132832835
5151,GSWI,6_14,2018,ACT,PRIVMAND,3,,1445d71a-d455-49d0-960a-a0a8533c0f82,,732.7265625,255.72597256195
5152,GSWI,,,PRP,PRIVMAND,3,,ee4f4afc-ce29-4f69-9221-7b5de80a89f0,,2228.109375,196.499387303532
5153,GSWI,,,PRP,PRIVMAND,3,,5148b085-758b-402a-b130-fbf615e76965,,811.8828125,190.810323825712
5154,GSWI,,,PRP,PRIVMAND,3,,9ff8061e-447f-471c-97d4-29d63bc801e8,,2685.37890625,214.230255611589
5155,GSWI,6_13,2013,ACT,PWD,3,,9e712871-0b91-4b26-9b89-db6af18cfe31,,308.18359375,294.649786714777
5156,GSWI,6_13,2013,ACT,PWD,3,,bca73358-345c-488c-94eb-54b7622438b7,,378.37890625,421.013285901125
5157,GSWI,,,PRP,PRIVMAND,3,,c27917fe-41bb-465d-aa92-bb9c15fcab4c,,118.33203125,54.2949484553557
5158,GSWI,,,PRP,PRIVMAND,3,,763f1e74-c428-4d56-99e9-ab4645622b45,,7.34765625,16.4285496635967
5159,GSWI,,,PRP,PRIVMAND,3,,fdef2d52-e31e-4a6c-9858-b0b73a38519b,,206.2734375,98.4581349003173
5160,GSWI,2_21,2019,ACT,PWD,3,,de182b84-3dea-4389-a01d-226df4816364,,118.578125,51.3809828171671
5161,GSWI,3_16,2010,ACT,PRIVMAND,3,,24dc9712-df75-4cf1-a855-a023cc5e6057,,159.76171875,202.276339002142
5162,GSWI,3_16,2010,ACT,PRIVMAND,3,,66705d78-ce30-4594-a818-e6631d17aab5,,305.35546875,98.8440695353615
5163,GSWI,3_16,2010,ACT,PRIVMAND,3,,f263ade2-3009-4fa5-8c48-809d4f5fb3a5,,586.5078125,162.25276440622
5164,GSWI,3_16,2010,ACT,PRIVMAND,3,,b0e323ef-f953-4fec-9f35-7ef41397b3e6,,398.02734375,278.164933005662
5165,GSWI,3_16,2010,ACT,PRIVMAND,3,,e695294e-3aa3-4d95-a442-4897396b2d2e,,735.15234375,112.31008931327
5166,GSWI,3_16,2010,ACT,PRIVMAND,3,,2a44d151-df21-464b-aa15-4975209410b9,,211.90625,84.8338319527437
5167,GSWI,,,PRP,PRIVMAND,3,,b77cbf83-051b-4888-aa3b-5f2315e76e40,,200.43359375,76.2400180972113
5168,GSWI,,,PRP,PRIVMAND,3,,91ccfc28-6cd2-4eff-851a-92252591bf1f,,199.58203125,55.3414660561597
5169,GSWI,,,PRP,PRIVMAND,3,,05e76e38-e78d-4d00-ab29-a46f435a490e,,60.55859375,33.7035729974173
5170,GSWI,,,PRP,PRIVMAND,3,,1c32dd39-eb62-4c26-88d8-6ba81dbac962,,54.24609375,33.3044861031896
5171,GSWI,,,PRP,PRIVMAND,3,,340db44f-ee56-4cc8-ab28-d6f74c3cfe4f,,56.53125,44.3187894232984
5172,GSWI,,,PRP,PRIVMAND,3,,4a9f4d75-8604-46ed-9af1-3b9cce0cb9c9,,79.18359375,46.4387811213698
5173,GSWI,,,PRP,PRIVMAND,3,,ad2db6e5-ab43-49b8-bf0b-3e84b8267faa,,51.3671875,32.8686177875501
5174,GSWI,,,PRP,PRIVMAND,3,,9ae37ce8-620e-4427-bcbe-7168d2cecea1,,27.9609375,25.5659535469409
5175,GSWI,,,PRP,PRIVMAND,3,,4292b70d-4da1-4eb9-96ca-4f58e3c458b1,,33.0546875,28.4139029270376
5176,GSWI,,,PRP,PRIVMAND,3,,55360abd-41f0-4503-943f-9018bd5f827f,,188.6875,138.864495434581
5177,GSWI,,,PRP,PRIVMAND,3,,b75215ab-eaac-48f1-b92a-efad96add796,,200.453125,136.8197586961
5178,GSWI,,,PRP,PRIVMAND,3,,d8a377fb-10be-4d22-ac2f-1dc3b2501803,,57.72265625,48.6675865091693
5179,GSWI,,,PRP,PWD,3,,82807076-30f7-4b2f-8aba-54bb2c2e8e9e,,55.5625,31.601317221581
5180,GSWI,,,PRP,PWD,3,,ba0646f4-cf81-4b16-8539-11784be7fea6,,70.18359375,36.9223539090717
5181,GSWI,,,PRP,PRIVMAND,3,,a23810ee-ac00-4388-afa5-5dcb2ce5769b,,75.015625,50.2625285751362
5182,GSWI,,,PRP,PRIVMAND,3,,06500c00-75c2-4d2c-b59e-e2751c2424ae,,48.29296875,28.8289013463112
5183,GSWI,,,PRP,PRIVMAND,3,,1a7d1020-043a-4b78-bf28-08d2701eb367,,47.5859375,30.0083954220012
5184,GSWI,,,PRP,PRIVMAND,3,,f17f6acb-f92a-4e39-9db7-270fce32a93c,,77.3359375,116.319067338346
5185,GSWI,,,PRP,PWD,3,,ddd7ba94-c4bb-489a-b45b-73aecc3b2c1e,,86.859375,69.237196727902
5186,GSWI,9_30,2016,ACT,PRIVMAND,3,,7a40a8e4-f413-4073-9551-4a3636058335,,70.8671875,44.4462240565357
5187,GSWI,9_30,2016,ACT,PRIVMAND,3,,74058c37-2520-43f8-a713-b898c46322fb,,83.9921875,40.7314122104099
5188,GSWI,,,PRP,PWD,3,,8a88126e-1197-45e0-8cd9-6093ac6cbc20,,336.02734375,87.9476978089853
5189,GSWI,12_9,2016,ACT,PWD,3,,606b0fe7-f4f8-46da-8a5c-c9e3d43db519,,38.484375,24.2079991280487
5190,GSWI,9_5,2019,ACT,PRIVVOLSMIP,3,,18b2e4eb-188f-4d10-b580-67575cafaf99,,122.16796875,58.3157579526425
5191,GSWI,3_16,2017,ACT,PWD,3,,556598b5-3035-4fc7-8a26-ccad9b262665,,240.37890625,57.7931414817821
5192,GSWI,5_9,2018,ACT,PWD,3,,a44f42b8-bc35-463e-a427-9436e7f42491,,693.5234375,121.291100605709
5193,GSWI,5_9,2018,ACT,PWD,3,,c2988336-7782-4879-8e72-21623bb39a40,,763.828125,251.736956646523
5194,GSWI,5_9,2018,ACT,PWD,3,,0593ecdb-cefc-475f-8a1d-7a6f059becae,,211.41796875,53.7335437710347
5195,GSWI,5_9,2018,ACT,PWD,3,,26f1b6dd-193b-4adf-b67b-5e918a89b6f4,,672.1171875,125.370513392768
5196,GSWI,5_9,2018,ACT,PWD,3,,25317fab-000f-4fea-b4a8-563bedc0f800,,251.33203125,61.6212660367609
5197,GSWI,5_9,2018,ACT,PWD,3,,5de409b3-4d9e-4bd0-b338-b82c2db8f433,,620.62109375,138.434959244327
5198,GSWI,3_16,2017,ACT,PWD,3,,09383e9a-d060-41bc-aee8-2ea36e684b21,,104.09765625,52.5824779008099
5199,GSWI,12_4,2012,ACT,PWD,3,,5a062648-6c5a-474c-8bf1-591e8fb6fc48,,570,99.1896419843082
5200,GSWI,12_4,2012,ACT,PWD,3,,26d440e2-19d2-484b-aa79-7c329b5eb1dc,,273.1953125,73.8314133878134
5201,GSWI,,,PRP,PRIVMAND,3,,9d200bdb-40ac-413b-b3a6-aeade6059bec,,10.1796875,12.5127547376076
5202,GSWI,,,PRP,PRIVMAND,3,,7c1ade85-d1e9-4b1a-b58a-43f46b8d4b6d,,98.69140625,36.0622853592471
5203,GSWI,2_26,2018,ACT,PRIVVOLSMIP,3,,a57026f2-2709-4450-8816-b0498603ce0f,,742.14453125,128.065936113775
5204,GSWI,10_31,2017,ACT,PRIVVOLSMIP,3,,f8bc0104-b1f8-4287-bf54-599be4aaccc2,,96.72265625,42.9676007673364
5205,GSWI,,,PRP,PWD,3,,3cd4290e-2785-4327-9e1d-775fb57794db,,560.59765625,122.938785744854
5206,GSWI,,,PRP,PWD,3,,b435a4aa-2ec6-4f4b-a409-bcae46ebe7b1,,145.76953125,54.5777635372969
5207,GSWI,3_10,2017,ACT,PWD,3,,48481e87-0e2f-44fa-833f-2a68facef38d,,117.86328125,43.7877941155645
5208,GSWI,3_10,2017,ACT,PWD,3,,47034a54-b28d-4307-a8b5-9867ca9e4a66,,69.703125,43.0073452876076
5209,GSWI,7_20,2021,ACT,PRIVMAND,3,,54d984b1-593e-40e7-8117-5639bc4efaf9,,40.04296875,37.6644507121475
5210,GSWI,,,PRP,PRIVMAND,3,,2b18976c-e8e2-4a5b-b302-1034066d1654,,342.59375,74.340860367367
5211,GSWI,9_1,2016,ACT,PWD,3,,8360265e-b21a-4017-a912-76d9534c26cc,,287.33984375,92.5824889957266
5212,GSWI,2_19,2014,ACT,PRIVMAND,3,,c0c00ed4-b3aa-4483-bbe2-62a8b8446b5b,,476.61328125,211.934861552135
5213,GSWI,11_8,2016,ACT,PWD,3,,77e6ff7d-8233-4138-a358-b656fc1f055d,,119.19921875,49.626732180472
5214,GSWI,11_8,2016,ACT,PWD,3,,7f692b6f-6691-4201-ab0e-ed3c28d08ab7,,28.80078125,44.1540641114911
5215,GSWI,,,PRP,PWD,3,,51ddadc9-11ee-4d42-a535-38d2b0124b66,,75.37109375,43.6964480718049
5216,GSWI,,,PRP,PWD,3,,c315b71c-ba27-4e19-a4e3-359aa7dabf79,,126.21875,55.3128414002448
5217,GSWI,,,PRP,PRIVMAND,3,,f220c761-2dde-4cc7-a467-f0d35a783731,,80.69921875,32.9345046817308
5218,GSWI,,,PRP,PRIVMAND,3,,9eba085b-8453-42a5-8415-5f642c04ba30,,56.0234375,32.9512794003227
5219,GSWI,,,PRP,PRIVMAND,3,,ecdd01f3-f2e1-4003-b436-b7ddb960303d,,251.765625,64.5135753243979
5220,GSWI,,,PRP,PWD,3,,4690cbab-d5f9-49fe-82ed-3c89a09231c4,,117.34375,112.094577569554
5221,GSWI,,,PRP,PWD,3,,ff941f25-8801-482b-aa8e-6848bc7e60b0,,155.05078125,60.4587279245985
5222,GSWI,,,PRP,PWD,3,,15cac787-4e47-40d1-be66-85262ddbd56c,,88.94140625,45.3302634594431
5223,GSWI,,,PRP,PWD,3,,78f1c9f7-5282-4be9-b57f-68d04488ce74,,533.68359375,151.990711057317
5224,GSWI,,,PRP,PWD,3,,57996006-8abb-421c-a02c-6be668fdeefb,,46.59375,25.7022523086997
5225,GSWI,,,PRP,PWD,3,,ccf11e0d-acbb-4883-8e8c-5409236395c7,,422.53125,99.2971437307339
5226,GSWI,3_26,2020,ACT,PRIVMAND,3,,d3b6de59-a137-4481-a365-c9921fa05cc8,,262.53515625,110.910752485844
5227,GSWI,,,PRP,PRIVMAND,3,,b17c788f-5ec5-497f-a282-c97c414ec973,,107.34765625,43.1259703863866
5228,GSWI,,,PRP,PRIVMAND,3,,aa2fd7d5-fd87-4b2d-9fbd-b0e0ec0e4772,,75.1015625,36.450416668191
5229,GSWI,,,PRP,PRIVMAND,3,,bb45c5bc-2d8e-4d34-a593-e7d520f6bf9d,,25.9609375,23.7867706234132
5230,GSWI,,,PRP,PRIVMAND,3,,11785dbc-7876-4ff6-b275-60858734c80e,,127.546875,71.2336452141196
5231,GSWI,8_9,2018,ACT,PRIVMAND,3,,30de4849-498d-4cd1-8edf-a44f5d1d680b,,994.80078125,129.009420463812
5232,GSWI,8_14,2020,ACT,PWD,3,,0d0ad8c7-b891-4598-a93e-cf6ac4bf2dbd,,95.09765625,41.5579932891316
5233,GSWI,8_7,2018,ACT,PRIVVOLSMIP,3,,edcfe06d-e9d9-4fdb-bbcd-5d167f972103,,34.84765625,63.1145826615523
5234,GSWI,1_18,2019,ACT,PRIVMAND,3,,932c5841-4cc3-4930-a636-2d3a3f016bcc,,67.52734375,31.099417103954
5235,GSWI,11_2,2018,ACT,PWD,3,,cf139a3f-36d9-4309-a6ed-bc616a0f683d,,552.4765625,104.072609797399
5236,GSWI,2_15,2018,ACT,PWD,3,,29f7c6bc-fa6f-435e-b3bd-9676a00cb92c,,142.87890625,67.5187901927811
5237,GSWI,2_15,2018,ACT,PWD,3,,f123fb11-a59e-4fc8-9cab-891557121ae9,,62.7421875,33.5345674535191
5238,GSWI,2_15,2018,ACT,PWD,3,,172c5789-b457-4bb3-bde6-0b4993639312,,72.9453125,35.0706328329208
5239,GSWI,2_15,2018,ACT,PWD,3,,35e8b92f-3df3-4827-a055-ae1391758205,,314.18359375,82.6852499445684
5240,GSWI,10_26,2017,ACT,PWD,3,,6b6255e1-aa8d-4112-8859-b89d575f20bd,,8.640625,27.3979476004259
5241,GSWI,3_16,2017,ACT,PWD,3,,1b3a6f17-37b7-4bdf-b372-062002daec7c,,319.1171875,74.1411297591447
5242,GSWI,8_23,2018,ACT,PRIVMAND,3,,f2500310-8496-467e-8802-a3b23207fba9,,238.9609375,63.1899849242013
5243,GSWI,,,PRP,PRIVMAND,3,,ad602663-e5b3-4f8d-ad4b-59cb1dad11aa,,465.34375,122.415383800972
5244,GSWI,,,PRP,PRIVMAND,3,,109a0ca0-d297-460e-abde-a776c951c572,,470.37890625,140.133818199516
5245,GSWI,,,PRP,PRIVMAND,3,,6c0b02a9-5329-4ef4-82ae-8cc4da006db1,,333.26953125,109.339075538835
5246,GSWI,,,PRP,PRIVMAND,3,,d6f3413f-4e4d-42db-90b4-aae3e391accd,,688.27734375,147.056872382182
5247,GSWI,,,PRP,PRIVMAND,3,,d84d7ff7-af55-4f05-be78-c0b763cffbe1,,390.15625,121.655332990815
5248,GSWI,,,PRP,PRIVMAND,3,,e57e94c9-e223-4a4c-8f84-7cdd261693a1,,335.03515625,74.1742238648949
5249,GSWI,,,PRP,PRIVMAND,3,,4b559c48-085e-43da-8d72-ee19dfb95a1b,,445.29296875,86.2127107523311
5250,GSWI,,,PRP,PRIVMAND,3,,9cb339f4-c02b-44f6-af0f-38781df6664b,,615.11328125,115.655082999383
5251,GSWI,,,PRP,PRIVMAND,3,,82f22ab7-044c-4e19-89d1-efeabffd7085,,650.33203125,141.732570265498
5252,GSWI,,,PRP,PRIVMAND,3,,6a3d46f9-309e-4068-8e1e-918fcb3b0f5f,,2044.8828125,300.461305110736
5253,GSWI,,,PRP,PRIVMAND,3,,85fd28c1-e906-4bf8-9548-1b485646fa28,,1319.39453125,248.561158980793
5254,GSWI,,,PRP,PRIVMAND,3,,6b7bcb44-ceeb-486e-8400-80a33fda5f9b,,980.3125,166.695060848029
5255,GSWI,,,PRP,PRIVMAND,3,,506d7a03-27bf-4ddf-9668-6b30e3f5e30c,,276.7265625,140.506118753441
5256,GSWI,,,PRP,PRIVMAND,3,,87a30e2a-6a0f-4a4b-91fa-560c9c282acf,,539.6796875,136.834515590012
5257,GSWI,,,PRP,PRIVMAND,3,,a8b6cf61-ddee-4b01-aee6-3880c79c1e48,,524.89453125,133.999697726902
5258,GSWI,,,PRP,PRIVMAND,3,,9efb10a5-8aed-4fcb-a7fa-5b29312fece7,,181.34375,77.8606667337628
5259,GSWI,,,PRP,PRIVMAND,3,,39a2411b-cd46-4e49-ba2f-c7e135ef990b,,513.24609375,109.157939403049
5260,GSWI,,,PRP,PRIVMAND,3,,61cca0c5-ee69-413f-8c38-f6e6027f761e,,509.265625,122.777118810545
5261,GSWI,,,PRP,PRIVMAND,3,,66e4cc5d-ec6d-453d-ba51-4e6b0ac0c4ad,,457.10546875,113.987959894869
5262,GSWI,,,PRP,PRIVMAND,3,,e9725bd0-83a1-4e6f-ae49-c14149081643,,1098.03515625,191.405449414058
5263,GSWI,,,PRP,PRIVMAND,3,,7de51b96-c906-429d-bac3-ae41eb765b17,,1551.59765625,176.55302862114
5264,GSWI,,,PRP,PRIVMAND,3,,4b7d4c17-fe05-48e6-a322-febae4cc1592,,1138.66015625,236.755538332844
5265,GSWI,,,PRP,PRIVMAND,3,,4f627f01-240c-4b0d-9a1d-ad0b14697f89,,1091.5703125,205.064673897809
5266,GSWI,,,PRP,PRIVMAND,3,,63e56e29-6a64-4540-94de-de78b4ec0ee5,,37.87109375,30.7142784328027
5267,GSWI,,,PRP,PRIVMAND,3,,78b07168-9239-4bdf-a916-5c1b71fe14f5,,61.51953125,45.3408642831213
5268,GSWI,,,PRP,PRIVMAND,3,,fab56b72-3a9a-4d6c-aa57-9411c72cdfba,,291.234375,126.682811895871
5269,GSWI,,,PRP,PRIVMAND,3,,e8ff4b1e-6082-484a-aeaf-e335199e19ef,,202.4765625,116.432554757466
5270,GSWI,,,PRP,PRIVMAND,3,,e6f89197-923c-442e-a0c8-0600b07c962e,,390.33203125,103.744452476856
5271,GSWI,,,PRP,PRIVMAND,3,,a6476710-5395-4787-a890-66e86f59587c,,471.5859375,121.343962891563
5272,GSWI,,,PRP,PRIVMAND,3,,750ffdfe-2278-47a5-8838-adf3cce64ae2,,494.8515625,125.060591678113
5273,GSWI,,,PRP,PRIVMAND,3,,ea951123-088f-4281-b1e0-4df338eb84dc,,910.04296875,167.906031230881
5274,GSWI,,,PRP,PRIVMAND,3,,6403c2d3-d469-4c44-994b-82bd74079c6f,,462.2265625,114.394908471811
5275,GSWI,,,PRP,PRIVMAND,3,,817730cb-b81a-48dd-8d96-0bfec58f8e21,,1284.453125,323.097244136109
5276,GSWI,,,PRP,PRIVMAND,3,,70ba7ebc-aa41-48a5-8910-8eaaace38842,,618.91796875,176.540660003111
5277,GSWI,,,PRP,PRIVMAND,3,,184b3684-176a-437b-8c92-5d1cac454b49,,1570.9140625,311.030607849244
5278,GSWI,,,PRP,PRIVMAND,3,,27bf7d2b-9805-4704-b49d-564db2525ab6,,157.0625,111.383396800878
5279,GSWI,6_17,2011,ACT,PRIVMAND,3,,018ed97e-661e-44c6-b631-60c1c15e8a74,,665.2421875,199.947618633993
5280,GSWI,6_17,2011,ACT,PRIVMAND,3,,2e73a4f2-f0e9-4ae2-a0a0-484ee6088eeb,,115.390625,58.201544389458
5281,GSWI,6_17,2011,ACT,PRIVMAND,3,,67641437-35cd-43bb-bbb9-a6b12d7da553,,120.7578125,102.463190808255
5282,GSWI,6_17,2011,ACT,PRIVMAND,3,,2b18d181-ab0d-4d38-86b6-704337fbe13c,,36.5859375,100.180617265206
5283,GSWI,6_17,2011,ACT,PRIVMAND,3,,270b06a6-9d1c-4d6d-b425-035a3bab00f1,,9.84375,32.6555715142598
5284,GSWI,,,PRP,PRIVMAND,3,,2a2647c0-9afd-4e2f-84ea-88b1a89d0a2d,,128.3359375,44.6085089401611
5285,GSWI,,,PRP,PRIVMAND,3,,aeb26596-8c4e-4406-b5e7-f2e36171dcbd,,329.36328125,170.380078526866
5286,GSWI,8_21,2019,ACT,PRIVMAND,3,,7a182ff9-c482-48ae-8d39-5605c4e27ed6,,142.78125,111.038814844743
5287,GSWI,,,PRP,PRIVMAND,3,,42623783-7667-4ba3-a9a3-a5bf0240183d,,1041.640625,160.73772070919
5288,GSWI,,,PRP,PRIVMAND,3,,9ebf2ef0-39c7-4ff8-bb3e-805c8c4a650a,,92.08203125,36.1977205650906
5289,GSWI,10_8,2020,ACT,PWD,3,,5cbf63a0-13fe-4dfd-80e6-f2590b2f2970,,388.33984375,121.132727398876
5290,GSWI,10_8,2020,ACT,PWD,3,,46eee345-26ed-48be-8f63-7e1de8a0c074,,154.71875,74.5370173726578
5291,GSWI,10_8,2020,ACT,PWD,3,,26ea099d-d573-4e6e-9de9-5bc90e531b99,,106.40234375,50.083841211734
5292,GSWI,10_8,2020,ACT,PWD,3,,6beb9f49-1b6f-4e7c-bfe6-08ad23bf7f65,,139.8984375,65.3181704261674
